0.46167,22.809,22.429,22.009,21.59,20.761,19.945,18.753,15.152,8.2723
0.46333,22.881,22.499,22.076,21.654,20.819,19.998,18.798,15.177,8.2749
0.465,22.953,22.568,22.142,21.718,20.878,20.051,18.844,15.203,8.2775
0.46667,23.025,22.638,22.209,21.782,20.936,20.104,18.89,15.228,8.28
0.46833,23.097,22.707,22.275,21.846,20.994,20.157,18.935,15.253,8.2825
0.47,23.169,22.776,22.342,21.909,21.053,20.21,18.98,15.278,8.2849
0.47167,23.241,22.846,22.408,21.973,21.111,20.263,19.025,15.303,8.2874
0.47333,23.313,22.915,22.474,22.036,21.168,20.315,19.07,15.327,8.2897
0.475,23.384,22.984,22.541,22.1,21.226,20.368,19.115,15.352,8.292
0.47667,23.456,23.053,22.607,22.163,21.284,20.42,19.16,15.376,8.2943
0.47833,23.527,23.122,22.673,22.226,21.341,20.472,19.205,15.401,8.2966
0.48,23.599,23.19,22.739,22.289,21.399,20.524,19.249,15.425,8.2988
0.48167,23.67,23.259,22.804,22.352,21.456,20.576,19.293,15.449,8.301
0.48333,23.741,23.328,22.87,22.415,21.514,20.628,19.338,15.473,8.3031
0.485,23.812,23.396,22.936,22.478,21.571,20.68,19.382,15.496,8.3052
0.48667,23.884,23.465,23.001,22.54,21.628,20.731,19.426,15.52,8.3073
0.48833,23.955,23.533,23.067,22.603,21.685,20.783,19.469,15.543,8.3093
0.49,24.026,23.602,23.132,22.665,21.742,20.834,19.513,15.567,8.3113
0.49167,24.097,23.67,23.198,22.728,21.798,20.886,19.557,15.59,8.3133
0.49333,24.167,23.738,23.263,22.79,21.855,20.937,19.6,15.613,8.3152
0.495,24.238,23.806,23.328,22.853,21.912,20.988,19.643,15.636,8.3171
0.49667,24.309,23.874,23.393,22.915,21.968,21.039,19.687,15.658,8.319
0.49833,24.38,23.942,23.458,22.977,22.024,21.09,19.73,15.681,8.3208
0.5,24.45,24.01,23.523,23.039,22.081,21.14,19.772,15.703,8.3226
0.50167,24.521,24.078,23.588,23.101,22.137,21.191,19.815,15.726,8.3244
0.50333,24.591,24.146,23.653,23.162,22.193,21.241,19.858,15.748,8.3261
0.505,24.662,24.213,23.717,23.224,22.249,21.292,19.9,15.77,8.3279
0.50667,24.732,24.281,23.782,23.286,22.304,21.342,19.943,15.792,8.3295
0.50833,24.802,24.349,23.847,23.347,22.36,21.392,19.985,15.814,8.3312
0.51,24.873,24.416,23.911,23.409,22.416,21.442,20.027,15.835,8.3328
0.51167,24.943,24.483,23.975,23.47,22.471,21.492,20.069,15.857,8.3344
0.51333,25.013,24.551,24.04,23.531,22.527,21.542,20.111,15.878,8.336
0.515,25.083,24.618,24.104,23.593,22.582,21.591,20.153,15.9,8.3376
0.51667,25.153,24.685,24.168,23.654,22.637,21.641,20.195,15.921,8.3391
0.51833,25.223,24.752,24.232,23.715,22.692,21.69,20.236,15.942,8.3406
